duration,max_ay,min_ay,range_ay,mean_ay,std_ay,gyro_var,label,set_id,rep_id,start_time,end_time
3.838314000000082,0.524,-1.014,1.538,-0.4698025974025974,0.4312096576196112,2368.528668019592,0,15,1,3171.298494,3175.136808
3.94972400000006,0.468,-1.0,1.468,-0.47541414141414146,0.41747541535554283,2188.0870948684,0,15,2,3175.145412,3179.095136
4.256869000000279,0.436,-0.995,1.431,-0.5220772833723654,0.3870865428884863,1838.0377288420823,0,15,3,3179.106891,3183.36376
4.261775999999827,0.522,-0.946,1.468,-0.5085269320843092,0.39918639867934863,1951.8055102078436,1,15,4,3183.376549,3187.638325
4.459665000000314,0.538,-0.939,1.4769999999999999,-0.4735033557046979,0.42286733960131156,2032.526632215466,1,15,5,3187.64947,3192.109135
4.029808999999659,0.521,-0.933,1.4540000000000002,-0.4134381188118812,0.4480192862190019,2114.7038967497983,1,15,6,3192.117368,3196.147177
5.400706999999784,0.411,-1.037,1.448,-0.6026894639556378,0.34043500993406495,1818.0265989000652,0,16,0,3270.918204,3276.318911
4.3945269999999255,0.366,-0.948,1.314,-0.5271451247165533,0.35523510375357986,1461.5279344364847,0,16,1,3276.328278,3280.722805
4.419152999999824,0.363,-0.908,1.271,-0.5368758465011287,0.3404926459150797,1215.7501735079925,0,16,2,3280.736565,3285.155718
3.867330999999922,0.463,-0.939,1.402,-0.48429896907216496,0.3846833659788175,1889.7198498965552,0,16,3,3285.166996,3289.034327
4.014091999999891,0.39,-0.936,1.326,-0.5320967741935483,0.35795548202420685,1731.864779058217,0,16,4,3289.048648,3293.06274
4.185996000000159,0.41,-0.962,1.3719999999999999,-0.5373976190476191,0.36095093518839744,1834.6862709580726,0,16,5,3293.077534,3297.26353
3.98136999999997,0.377,-0.943,1.3199999999999998,-0.5260200501253133,0.3771972547905822,2030.583109674864,1,16,6,3297.27743,3301.2588
3.9911990000000515,0.454,-0.957,1.411,-0.42515250000000004,0.4255637369933557,1915.2488223819748,1,16,7,3301.267312,3305.258511
4.7330839999999625,0.558,-0.927,1.485,-0.2730295358649789,0.464365756801315,1729.4153116211075,1,16,8,3305.267322,3310.000406
4.410777000000053,0.495,-0.989,1.484,-0.5520226244343892,0.41222406861566624,2098.5867098743065,0,17,0,3392.637616,3397.048393
4.152404000000388,0.449,-0.955,1.404,-0.4719639423076924,0.3811945308296778,1557.3046854599668,0,17,1,3397.054507,3401.206911
4.00664900000038,0.35,-0.924,1.274,-0.49144776119402983,0.3608390767515461,1604.4327228242926,0,17,2,3401.217867,3405.224516
4.518650999999863,0.238,-0.945,1.1829999999999998,-0.5383090507726269,0.3119059996396995,1156.3760198241696,0,17,3,3405.236609,3409.75526
4.183762999999999,0.473,-0.939,1.412,-0.5080952380952382,0.3808419938281998,2107.3926528514967,0,17,4,3409.770755,3413.954518
4.316565999999966,0.494,-0.95,1.444,-0.45818013856812934,0.3862333232920587,2187.3785034923117,1,17,5,3413.967478,3418.284044
4.4081389999996645,0.527,-0.955,1.482,-0.47712217194570145,0.4208679068648105,2070.7161595602265,1,17,6,3418.297163,3422.705302
4.286174000000301,0.623,-0.941,1.564,-0.25171627906976746,0.5034687154227266,2212.111503904754,1,17,7,3422.717022,3427.003196
4.110801999999694,0.54,-0.941,1.4809999999999999,-0.5161601941747572,0.41221862255898667,2383.111072622885,0,18,0,3490.446417,3494.557219
4.3598729999998795,0.445,-0.953,1.398,-0.45171853546910745,0.4036467528645362,1512.989919329598,0,18,1,3494.570456,3498.930329
4.0427199999999175,0.464,-0.932,1.3960000000000001,-0.48686172839506175,0.38996046098018305,1755.0858967293034,0,18,2,3498.934322,3502.977042
3.8574929999999767,0.506,-0.941,1.447,-0.4583359173126616,0.4156019274437494,2310.5079196981887,0,18,3,3502.990486,3506.847979
4.249461999999767,0.476,-0.937,1.413,-0.49492723004694833,0.393096365946693,1773.408317720999,0,18,4,3506.860094,3511.109556
4.184259000000111,0.525,-0.936,1.461,-0.42746539379474946,0.44659758078207923,2250.1460438273193,1,18,5,3511.113783,3515.298042
